                           1                            2                            3                            4                            5 
              version_number                 initial_mass                    initial_z                    burn_min1                    burn_min2 
                       10398      1.0000000000000000E+000      2.0000000000000000E-002      5.0000000000000000E+001      1.0000000000000000E+003 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14 
                            log_star_age                               luminosity                                   radius                                star_mass                 surface_cell_temperature                           conv_mx1_top_r                             conv_mx1_top                           center_entropy                              max_entropy                                    log_L                                 log_Teff                             log_center_T                           log_center_Rho                                    log_R 
                 5.2946236191719462E+000                  5.6562860971554513E-009                  2.7890556625155136E-002                  3.6417259260613399E-005                  2.9993950532745464E+002                  2.7763250047135386E-002                  9.9998536221666712E-001                  7.9390735127442262E+000                  7.9741464780701161E+000                 -8.2474686318714223E+000                  2.4770336693710204E+000                  3.8514114148237657E+000                 -7.8200442929038316E-001                 -1.5545428182251262E+000 
                 5.3304608346051614E+000                  5.1375961360785757E-009                  2.7708274581634659E-002                  3.6417259260613399E-005                  2.9377488761368949E+002                  2.7583615190680606E-002                  9.9998536221666712E-001                  7.9050907822484238E+000                  7.9406127533096091E+000                 -8.2892400384048663E+000                  2.4680146672606060E+000                  3.8459827085585174E+000                 -7.7759350132576666E-001                 -1.5573905172710187E+000 
                 5.3662954480834486E+000                  4.6647553186751852E-009                  2.7530804124608052E-002                  3.6417259260613399E-005                  2.8769160469373327E+002                  2.7408774775292105E-002                  9.9998536221666712E-001                  7.8717857917564782E+000                  7.9069542886825603E+000                 -8.3311711314536172E+000                  2.4589271870985021E+000                  3.8405341944179066E+000                 -7.7325290999490881E-001                 -1.5601811034711865E+000 
                 5.4021527245984498E+000                  4.2329151129636366E-009                  2.7358160187426907E-002                  3.6417259260613399E-005                  2.8167341913914220E+002                  2.7238602063534529E-002                  9.9998536221666712E-001                  7.8390862423889285E+000                  7.8739598161166127E+000                 -8.3733604407962776E+000                  2.4497458639760548E+000                  3.8350714343398864E+000                 -7.6898592674129540E-001                 -1.5629131118976209E+000 
                 5.4380611236502325E+000                  3.8375476417232175E-009                  2.7190384412128961E-002                  3.6417259260613399E-005                  2.7569900014196622E+002                  2.7073007193830469E-002                  9.9998536221666712E-001                  7.8067157001577856E+000                  7.8424291091641471E+000                 -8.4159462198772133E+000                  2.4404351894579959E+000                  3.8295874583561087E+000                 -7.6478512538762988E-001                 -1.5655846524019723E+000 
                 5.4740504022388095E+000                  3.4750474434567846E-009                  2.7027485698748417E-002                  3.6417259260613399E-005                  2.6975330935180375E+002                  2.6914561040132484E-002                  9.9998582855435636E-001                  7.7744948513395178E+000                  7.8128210384377637E+000                 -8.4590392617815411E+000                  2.4309667796716399E+000                  3.8240889678696388E+000                 -7.6065101333095808E-001                 -1.5681943537814234E+000 
                 5.5101137437475520E+000                  3.1439775461904236E-009                  2.6869283789195449E-002                  3.6417259260613399E-005                  2.6385858780382756E+002                  2.6760504512907735E-002                  9.9998629489204560E-001                  7.7422913029701652E+000                  7.7844793308314610E+000                 -8.5025205642867068E+000                  2.4213712320018002E+000                  3.8185816744222416E+000                 -7.5658732691084585E-001                 -1.5707439096943263E+000 
                 5.5462548447689572E+000                  2.8428041491637802E-009                  2.6715490096842959E-002                  3.6417259260613399E-005                  2.5803854376102919E+002                  2.6608059848925478E-002                  9.9998629489204560E-001                  7.7100824209129124E+000                  7.7567820924490221E+000                 -8.5462530593624297E+000                  2.4116845805140001E+000                  3.8130667178982121E+000                 -7.5259500629906584E-001                 -1.5732368542565891E+000 
                 5.5825039308043429E+000                  2.5683688685681256E-009                  2.6565925645205029E-002                  3.6417259260613399E-005                  2.5227911160442261E+002                  2.6459712309492948E-002                  9.9998629489204560E-001                  7.6778632544485559E+000                  7.7297756121419550E+000                 -8.5903426028464214E+000                  2.4018812911279275E+000                  3.8075380432292349E+000                 -7.4866857650359164E-001                 -1.5756750472264400E+000 
                 5.6188599090904425E+000                  2.3167667102525776E-009                  2.6420849464110788E-002                  3.6417259260613399E-005                  2.4653387834471010E+002                  2.6315585610170982E-002                  9.9998629489204560E-001                  7.6457147314059180E+000                  7.7042990639686462E+000                 -8.6351176958392486E+000                  2.3918766059534158E+000                  3.8020013064082296E+000                 -7.4480981241359234E-001                 -1.5780532233738291E+000 
